name,review_count,rating,address1,address2,city,state,zip_code,url,id,latitude,longitude,alias,title,price
"Stories Books and Cafe",444,4.0,"1716 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/stories-books-and-cafe-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,PqKxehCDLo7rrbBBz7zKBQ,34.077356,-118.259051,bookstores,Bookstores,2
"Sage Plant Based Bistro & Brewery",2483,4.0,"1700 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/sage-plant-based-bistro-and-brewery-los-angeles-4?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,L3YM8cAda9L_t_j-2C4ufA,34.077123,-118.258714,vegan,Vegan,2
K-Brones,12,5.0,"1630 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/k-brones-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,7YWJLid91CHR_kzvrTJ0_A,34.07702351511239,-118.25832733974943,breakfast_brunch,"Breakfast & Brunch",2
"Silverback Coffee of Rwanda",67,4.5,"1712 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/silverback-coffee-of-rwanda-los-angeles-3?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,eN7TNNuEWe8DiU1hZHDZOA,34.07724,-118.25897,coffee,"Coffee & Tea",2
Phakhaothip,3,4.5,"1712 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/phakhaothip-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,N3Fmp5OcPObH4d-SEdwLOw,34.077212,-118.258972,foodtrucks,"Food Trucks",2
"Spirit House Echo Park",3,4.5,"1801 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/spirit-house-echo-park-los-angeles-2?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,i0bG8-DwfmEpf5sbQVpQ1w,34.07786,-118.25939,cocktailbars,"Cocktail Bars",2
"Sticky Rice Echo Park",274,3.5,"1801 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/sticky-rice-echo-park-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,YcTr0RDHTR1uLjfwL5mEkw,34.07799,-118.25937,thai,Thai,2
"El Prado",305,4.0,"1805 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/el-prado-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,FeYrDlDJngA8IkzcCZ0aYQ,34.07799,-118.25937,bars,Bars,2
"Honey Hi",291,4.5,"1620 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/honey-hi-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,9T2bBH4n0_i7KhE0kPQiPw,34.0768811,-118.2580069,cafes,Cafes,2
"Masa of Echo Park",4413,4.0,"1800 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/masa-of-echo-park-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,CbW8U0QAwh5XRkaLt0xNZA,34.077585,-118.259599,pizza,Pizza,2
"Rafa's Lounge",11,4.0,"1836 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/rafas-lounge-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,2uoUEYPqrGjMfxnk2cedng,34.0777621,-118.2596889,lounges,Lounges,2
"Los Burritos",73,3.0,"1312 Echo Park Ave",,"Los Angeles",CA,90026,https://www.yelp.com/biz/los-burritos-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,4YJM3Tjp5ifkEktzG8FHvg,34.0771336108446,-118.257081359625,mexican,Mexican,2
"Amaro Restaurant",10,3.5,"1320 Echo Park Ave",,"Los Angeles",CA,90026,https://www.yelp.com/biz/amaro-restaurant-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,ob8kLiZsU6N-FUTeN01D0Q,34.07727,-118.2567,tradamerican,"American (Traditional)",2
"Combo A",405,4.5,"1411 Echo Park Ave",,"Los Angeles",CA,90026,https://www.yelp.com/biz/combo-a-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,njyf0pk4spqk5jRLUVlN-A,34.07817,-118.25676,chinese,Chinese,2
"Ivan's Cooking",13,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/ivans-cooking-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,9iOn_N_SCU-vFOu2G8fDGA,34.0794034294222,-118.258681261377,desserts,Desserts,2
"Triple Beam Pizza",145,4.0,"1818 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/triple-beam-pizza-los-angeles-3?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,uMLZ0gGjOqFjJJF_kNoccg,34.077682,-118.2598712,pizza,Pizza,2
"The Echo",434,3.5,"1822 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/the-echo-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,mzO5Ib2H4ffBmr5jpNDeQg,34.0775756835938,-118.260078430176,musicvenues,"Music Venues",2
"Jakes Coffee",1,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/jakes-coffee-los-angeles-2?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,e4p1XY5mLUd81nrYhaBh6w,34.078742980957,-118.26375579834,popupshops,"Pop-up Shops",2
"Los Angeles Shave Ice Truck",25,4.5,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/los-angeles-shave-ice-truck-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,IdvKPkAnraeMMj3q17yUbA,34.07663,-118.26483,icecream,"Ice Cream & Frozen Yogurt",2
"Parkman Triangle Park",1,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/parkman-triangle-park-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,lP_RKWCbn2OrWCTjm8tdEA,34.07663,-118.26483,parks,Parks,2
"Sweet Nothin' Bakery",1,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/sweet-nothin-bakery-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,zGIyAro59XvBvkXbqVeF1w,34.07663,-118.26483,bakeries,Bakeries,2
"Yummy Crepe Stand",4,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/yummy-crepe-stand-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,xFMzCotq4cURN37cvTr9eQ,34.078742980957,-118.26375579834,streetvendors,"Street Vendors",2
Veganmadness,1,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/veganmadness-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,Ya9-w3N67F_bAI9xAylKmw,34.0796167,-118.2585096,desserts,Desserts,2
"Heavy Hitterz Street Food",2,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/heavy-hitterz-street-food-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,iV6IEVyTKEJxAbSP4o0S4Q,34.0771,-118.259,streetvendors,"Street Vendors",2
"Hope Ice Cream",2,4.5,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/hope-ice-cream-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,J-6BQiuKdGU_m_HU1Fkavg,34.0771,-118.259,foodtrucks,"Food Trucks",2
"Echo Park Historical Society",1,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/echo-park-historical-society-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,H3_gOt0Yt-ypFIn81k8cYg,34.078742980957,-118.26375579834,landmarks,"Landmarks & Historical Buildings",2
"Karla’s Coffee Cart",11,5.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/karla-s-coffee-cart-los-angeles-3?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,8H8fUjtSufigCmeM_A4qCQ,34.0770492553711,-118.25887298584,coffee,"Coffee & Tea",2
"Tacos Arizas",215,4.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/tacos-arizas-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,ZNL76QlAzJjYjBc6ALM5Gg,34.07705,-118.25887,mexican,Mexican,2
"Alejandra’s Quesadilla Cart",172,4.5,"1246 Echo Park Ave",,"Los Angeles",CA,90026,https://www.yelp.com/biz/alejandra-s-quesadilla-cart-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,RMi8jn4ZBnAL3-l1T7tjmA,34.0760671,-118.257599,foodstands,"Food Stands",2
"Gold Room",654,3.5,"1558 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/gold-room-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,ztwtTL6Ka1hPGvQHWsn2Eg,34.0764393,-118.2569678,cocktailbars,"Cocktail Bars",2
"Hey Hey",363,4.0,"1555 W Sunset Blvd","Unit B","Los Angeles",CA,90026,https://www.yelp.com/biz/hey-hey-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,3T2-MzYwV1SFIJQn8pzaNg,34.07663904683218,-118.25666064339077,coffee,"Coffee & Tea",2
"Street Level Cafe",264,4.5,"1166 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/street-level-cafe-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,bs1e_IRYZcu__zo3gsrKsQ,34.0774076981254,-118.260757676197,cafes,Cafes,2
"Baked Goods",4,5.0,"1162 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/baked-goods-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,lsHLMuxPRRVBZTWoM186cg,34.077633,-118.26049,juicebars,"Juice Bars & Smoothies",2
"Hard Times Pizza",282,4.0,"1311 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/hard-times-pizza-los-angeles-2?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,YDn6HHTNJF_Q79fP0mEKQw,34.078532,-118.2604251,pizza,Pizza,2
"Bar Flores",199,4.0,"1542 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/bar-flores-los-angeles-6?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,XxJQEwgE-i6N1oolJ4vIOQ,34.0763375,-118.2567569,cocktailbars,"Cocktail Bars",2
"Down & Derby",2,5.0,"1154 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/down-and-derby-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,-TPTiWJvzqQlDY8vqCOstA,34.0773203795762,-118.26079911563,localflavor,"Local Flavor",2
Lowboy,198,4.0,"1540 Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/lowboy-los-angeles-3?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,fETqhZO6YjM1VTWCJpT8VA,34.0763248,-118.2567306,cocktailbars,"Cocktail Bars",2
Starbucks,32,2.5,"1400 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/starbucks-los-angeles-536?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,XUV1T3b5fEQEyMB9I_pXSQ,34.07982,-118.259861,coffee,"Coffee & Tea",2
"Woodcat Coffee Bar",278,4.0,"1532 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/woodcat-coffee-bar-los-angeles-4?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,9MnQ_xR8qAFEzVUWkPdKvA,34.0761964606266,-118.25645538123,coffee,"Coffee & Tea",2
"It's Thai Hometaurant",540,3.5,"1311 Glendale Blvd","Ste A","Los Angeles",CA,90026,https://www.yelp.com/biz/its-thai-hometaurant-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,gOmhSjyZqF9WXv_yFZAlvw,34.0785716,-118.2605345,thai,Thai,1
"Burger King",43,2.5,"1301 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/burger-king-los-angeles-36?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,KckVmgZAwIXNqfI5dIG6Fg,34.0785405004642,-118.260894119739,hotdogs,"Fast Food",1
"centro botanico nacional",2,4.0,"1530 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/centro-botanico-nacional-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,voIxuY-aEsjEIt3VbMdZzg,34.0761874616146,-118.256157338619,parks,Parks,1
"Monty's Good Burger",608,4.5,"1533 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/montys-good-burger-los-angeles-6?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,0KicdACooH2zW9c7XWmR9Q,34.07645,-118.25591,burgers,Burgers,1
"The Semi-Tropic",437,4.5,"1412 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/the-semi-tropic-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,h3KzTYozazMtdhS8C1qBXg,34.07998,-118.25979,diners,Diners,1
"Supersweet Tattoos & Coffee",240,4.5,"1345-1347 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/supersweet-tattoos-and-coffee-los-angeles-3?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,TvPrrAhYtpDLC49tQ-2drQ,34.07947983,-118.26043017,coffee,"Coffee & Tea",1
"Reggie's Deli & Cafe",340,4.5,"1910 W Sunset Blvd","Ste 150","Los Angeles",CA,90026,https://www.yelp.com/biz/reggies-deli-and-cafe-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,2XQf1Mrj-0R8wDiX5nvx-w,34.0778791587875,-118.261265406746,bagels,Bagels,1
"Ostrich Farm",499,4.0,"1525 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/ostrich-farm-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,nUT0BaARIUa1I_qV39mj9A,34.07639,-118.25579,bars,Bars,1
"Patra Burgers On Sunset",189,4.0,"1524 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/patra-burgers-on-sunset-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,Q85kJNtWNQrH7DoZgizzRg,34.0758590698242,-118.256187438965,burgers,Burgers,1
"Brite Spot",230,3.5,"1918 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/brite-spot-los-angeles-2?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,L3rnYtOWFozTC2jAfWKXvQ,34.077833683132305,-118.26131981117709,breakfast_brunch,"Breakfast & Brunch",1
"Laveta Terrace Stairs",5,4.0,,,"Los Angeles",CA,90026,https://www.yelp.com/biz/laveta-terrace-stairs-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,E5iF3RS8JXbND5-zUXY31w,34.0770689593868,-118.255275897682,climbing,Climbing,1
"Kien Giang Bakery",195,4.5,"1471 Echo Park Ave",,"Los Angeles",CA,90026,https://www.yelp.com/biz/kien-giang-bakery-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,pdOUQItoKoKKelvcUvWcsA,34.0797500610352,-118.255867004395,bakeries,Bakeries,1
"Ms Donuts",104,4.5,"1353 Glendale Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/ms-donuts-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,abHewSmVZUlVs_syOCU7Vw,34.07976,-118.26054,donuts,Donuts,1
"Taix 321 Lounge",94,4.0,"1911 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/taix-321-lounge-los-angeles-2?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,KDHlS9X2acBGBstiRWW0Vw,34.07824,-118.26108,lounges,Lounges,1
"Taix French Restaurant",868,4.0,"1911 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/taix-french-country-cuisine-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,Fcxm2Wnz8lLDi6doGcAMTw,34.0782765,-118.2614713,french,French,1
"Angelino's Donuts",44,4.5,"1522 W Sunset Blvd",,"Los Angeles",CA,90026,https://www.yelp.com/biz/angelinos-donuts-los-angeles?adjust_creative=X5Beq4YFcWJGL3TdpUzGVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=X5Beq4YFcWJGL3TdpUzGVg,iQh7bDgq5CKSoywFns4zEA,34.075922,-118.2557857,donuts,Donuts,1
